model,source_lang,target_lang,MRR,avg_rank
intfloat/multilingual-e5-large,eng_Latn,snd_Arab,0.9559707735604112,1.6740110165247872
intfloat/multilingual-e5-large,eng_Latn,som_Latn,0.9579327662710808,1.485227841762644
intfloat/multilingual-e5-large,eng_Latn,spa-MX_Latn,0.9917914750914252,1.0255383074611917
intfloat/multilingual-e5-large,eng_Latn,spa_Latn,0.9885673748718316,1.044566850275413
intfloat/multilingual-e5-large,eng_Latn,sqi_Latn,0.990704707855434,1.0365548322483726
intfloat/multilingual-e5-large,eng_Latn,srp_Cyrl,0.8896981707691649,5.918377566349524
intfloat/multilingual-e5-large,eng_Latn,srp_Latn,0.9868380026940236,1.0676014021031548
intfloat/multilingual-e5-large,eng_Latn,ssw_Latn,0.953910393553582,1.6389584376564847
intfloat/multilingual-e5-large,eng_Latn,swa_Latn,0.9875723776280256,1.067100650976465
intfloat/multilingual-e5-large,eng_Latn,swe_Latn,0.9893311120526944,1.056084126189284
intfloat/multilingual-e5-large,eng_Latn,tah_Latn,0.6719481380381536,37.489233850776166
intfloat/multilingual-e5-large,eng_Latn,tam_Taml,0.9702908847692172,1.2188282423635453
intfloat/multilingual-e5-large,eng_Latn,tat_Cyrl,0.9505445241520452,1.5257886830245369
intfloat/multilingual-e5-large,eng_Latn,tel_Telu,0.9742821244016148,2.589884827240861
intfloat/multilingual-e5-large,eng_Latn,tgk_Cyrl,0.8744220864492388,3.812218327491237
intfloat/multilingual-e5-large,eng_Latn,tha_Thai,0.9638057234704818,1.400100150225338
intfloat/multilingual-e5-large,eng_Latn,tir_Ethi,0.9266323296727196,1.8382573860791187
intfloat/multilingual-e5-large,eng_Latn,ton_Latn,0.5615308771413948,79.84877315973961
intfloat/multilingual-e5-large,eng_Latn,tsn_Latn,0.9736842223394722,1.2373560340510763
intfloat/multilingual-e5-large,eng_Latn,tuk_Latn,0.8057171188421687,9.357035553329997
intfloat/multilingual-e5-large,eng_Latn,tur_Latn,0.9736803004109328,1.3510265398097143
intfloat/multilingual-e5-large,eng_Latn,uig_Arab,0.9494191159516132,1.85478217325989
intfloat/multilingual-e5-large,eng_Latn,ukr_Cyrl,0.9657246734930236,1.5388082123184776
intfloat/multilingual-e5-large,eng_Latn,urd_Arab,0.9858871640794524,1.0370555833750623
intfloat/multilingual-e5-large,eng_Latn,uzb_Latn,0.9748871638077709,1.271407110665999
intfloat/multilingual-e5-large,eng_Latn,ven_Latn,0.8755983710860605,3.901352028042063
intfloat/multilingual-e5-large,eng_Latn,vie_Latn,0.9824692786863984,1.0841261892839258
intfloat/multilingual-e5-large,eng_Latn,wol_Latn,0.8329926730978078,8.294942413620431
intfloat/multilingual-e5-large,eng_Latn,xho_Latn,0.9696461227354088,1.8392588883324987
intfloat/multilingual-e5-large,eng_Latn,yor_Latn,0.8840787243003404,3.5933900851276914
intfloat/multilingual-e5-large,eng_Latn,yue_Hant,0.9736200596361526,1.129193790686029
intfloat/multilingual-e5-large,eng_Latn,zho_Hans,0.9486163206494552,2.050575863795693
intfloat/multilingual-e5-large,eng_Latn,zho_Hant,0.9682976609665106,1.5473209814722084
intfloat/multilingual-e5-large,eng_Latn,zul_Latn,0.9668886486726646,1.8447671507260892
