model,source_lang,target_lang,MRR,avg_rank
Alibaba-NLP/gte-multilingual-base,eng_Latn,uig_Arab,0.7969301596156287,5.909364046069103
Alibaba-NLP/gte-multilingual-base,eng_Latn,ukr_Cyrl,0.9768831814525354,1.1236855282924387
Alibaba-NLP/gte-multilingual-base,eng_Latn,urd_Arab,0.9678118142701851,1.2128192288432649
Alibaba-NLP/gte-multilingual-base,eng_Latn,uzb_Latn,0.8306712339553969,8.936905358037055
Alibaba-NLP/gte-multilingual-base,eng_Latn,ven_Latn,0.735066899852674,21.963445167751622
Alibaba-NLP/gte-multilingual-base,eng_Latn,vie_Latn,0.9878690253689802,1.1191787681522285
Alibaba-NLP/gte-multilingual-base,eng_Latn,wol_Latn,0.6601963069613709,36.45918878317476
Alibaba-NLP/gte-multilingual-base,eng_Latn,xho_Latn,0.8716056565310417,8.047571357035553
Alibaba-NLP/gte-multilingual-base,eng_Latn,yor_Latn,0.7841990247112355,15.006509764646973
Alibaba-NLP/gte-multilingual-base,eng_Latn,yue_Hant,0.963247171343856,1.2338507761642463
Alibaba-NLP/gte-multilingual-base,eng_Latn,zho_Hans,0.9743513833394344,1.1927891837756637
Alibaba-NLP/gte-multilingual-base,eng_Latn,zho_Hant,0.96034595727404,1.2648973460190285
Alibaba-NLP/gte-multilingual-base,eng_Latn,zul_Latn,0.8882372675365583,6.671507260891337
