model,source_lang,target_lang,n_pairs,n_datasets,mean,std,min,max,p01,p05,p10,p25,p50,p75,p90,p95,p99
jinaai/jina-embeddings-v3,arb_Arab,nno_Latn,1012,1,0.7984572052955627,0.08088056743144989,0.33474162220954895,0.9546588659286499,0.5726771312952041,0.6442177027463913,0.6915076732635498,0.7547226548194885,0.809956282377243,0.8563151657581329,0.8911572456359863,0.9049961358308792,0.9276013988256454
jinaai/jina-embeddings-v3,dan_Latn,swe_Latn,1866,2,0.9176486134529114,0.07222537696361542,0.41742169857025146,0.9999578595161438,0.6421174496412277,0.7854277491569519,0.8326960504055023,0.8929982483386993,0.9392850697040558,0.9643191993236542,0.9783209264278412,0.9840504378080368,0.9929054081439972
jinaai/jina-embeddings-v3,swe_Latn,vie_Latn,1866,2,0.85453200340271,0.0785418152809143,0.39895105361938477,0.9847383499145508,0.6075747519731521,0.7068818658590317,0.7489224672317505,0.8157912790775299,0.8699591159820557,0.9106348305940628,0.9405713379383087,0.9541451185941696,0.9699281185865402
jinaai/jina-embeddings-v3,ben_Beng,rus_Cyrl,1866,2,0.8207689523696899,0.08407046645879745,0.3940942883491516,0.9792129397392273,0.5657137930393219,0.6629409193992615,0.7034354507923126,0.7759182006120682,0.8370241522789001,0.8823728561401367,0.9132841229438782,0.9324340671300888,0.9518322944641113
jinaai/jina-embeddings-v3,ast_Latn,est_Latn,1012,1,0.8085938096046448,0.08636331558227539,0.440449059009552,0.9783293008804321,0.5757714456319809,0.6371042460203171,0.6901850938796997,0.7584953010082245,0.8244892358779907,0.8730249851942062,0.9054605185985565,0.9214326530694962,0.9470014184713363
jinaai/jina-embeddings-v3,est_Latn,isl_Latn,1012,1,0.8301688432693481,0.07806728035211563,0.44969508051872253,0.9780636429786682,0.5940549802780152,0.6836082369089127,0.7274924635887146,0.7904665619134903,0.8411799967288971,0.884608119726181,0.9192689239978791,0.9338810801506041,0.9559827077388764
jinaai/jina-embeddings-v3,mkd_Cyrl,slk_Latn,1866,2,0.8786513805389404,0.07429801672697067,0.2995731234550476,0.9902722239494324,0.6201020002365113,0.7353295683860779,0.7860508561134338,0.8442104309797287,0.8953123688697815,0.9295736253261566,0.9530099630355835,0.9626603424549103,0.9769591987133026
jinaai/jina-embeddings-v3,acm_Arab,fin_Latn,1012,1,0.7875692248344421,0.0825238823890686,0.38980457186698914,0.9531368017196655,0.5368416947126389,0.639897620677948,0.6804417967796326,0.7418497204780579,0.8000726997852325,0.844279408454895,0.8815733313560485,0.9000902742147445,0.9253667724132538
jinaai/jina-embeddings-v3,kir_Cyrl,nob_Latn,1012,1,0.8180839419364929,0.07984345406293869,0.19976064562797546,0.9550279974937439,0.568815039396286,0.6697714149951934,0.7183539092540742,0.7802878022193909,0.8297595083713531,0.8739266097545624,0.9056751728057861,0.9237262308597565,0.9384152698516846
jinaai/jina-embeddings-v3,est_Latn,nno_Latn,1012,1,0.8488137722015381,0.07735635340213776,0.4023691415786743,0.9789832234382629,0.6214702290296554,0.6971128553152084,0.7407370269298553,0.808405414223671,0.8661892414093018,0.9044855386018753,0.9313043415546417,0.9443857252597809,0.9628066086769104
jinaai/jina-embeddings-v3,ast_Latn,fin_Latn,1012,1,0.8065112829208374,0.08950337767601013,0.3898942470550537,0.9738438129425049,0.5233477354049683,0.6407900780439377,0.6816800773143769,0.7597683221101761,0.8251062035560608,0.8710436522960663,0.9027897238731384,0.9228334039449692,0.9470488488674164
jinaai/jina-embeddings-v3,cym_Latn,nob_Latn,1012,1,0.798693835735321,0.09299247711896896,0.21708416938781738,0.9807842969894409,0.5321776926517486,0.6350016117095947,0.6721747875213623,0.7440873235464096,0.8104196786880493,0.8638692945241928,0.9076167464256286,0.9280719757080078,0.9526144397258759
jinaai/jina-embeddings-v3,khm_Khmr,por_Latn,1012,1,0.8015280365943909,0.08433159440755844,0.3178178369998932,0.9679715633392334,0.5805352187156677,0.6406409770250321,0.6850851058959961,0.7522979974746704,0.8138832747936249,0.8632134050130844,0.8963450074195862,0.9142802536487579,0.9410033208131791
jinaai/jina-embeddings-v3,ita_Latn,mkd_Cyrl,1866,2,0.8738226294517517,0.07372528314590454,0.40402036905288696,0.9933240413665771,0.6397035837173463,0.7339982092380524,0.7812741100788116,0.8440836519002914,0.8885019719600677,0.9242241084575653,0.948805183172226,0.9601643085479736,0.9760448038578032
jinaai/jina-embeddings-v3,eng_Latn,vie_Latn,1866,2,0.868438184261322,0.07019850611686707,0.5104824304580688,0.9863879084587097,0.6477956682443619,0.7284121066331863,0.7746182084083557,0.8343476951122284,0.8829236030578613,0.9188950508832932,0.9423903226852417,0.9546539336442947,0.9693199217319488
jinaai/jina-embeddings-v3,est_Latn,mar_Deva,1012,1,0.8040342330932617,0.07736200839281082,0.4415362775325775,0.9510403871536255,0.5766936701536178,0.6582807898521423,0.7023389160633087,0.758596271276474,0.815759927034378,0.8603491485118866,0.8943247556686401,0.9111404776573181,0.9350531041622162
jinaai/jina-embeddings-v3,est_Latn,kaz_Cyrl,1012,1,0.8382430672645569,0.07662138342857361,0.18541309237480164,0.9686475992202759,0.6130622279644012,0.7003490269184113,0.7392749607563018,0.8024646788835526,0.8532748818397522,0.8907859474420547,0.9208660900592804,0.9327846109867096,0.947912620306015
jinaai/jina-embeddings-v3,kor_Hang,eus_Latn,1012,1,0.8069508671760559,0.07676007598638535,0.4637026786804199,0.9564192295074463,0.5956112319231033,0.6622991889715195,0.7063121557235718,0.7611243724822998,0.8157863616943359,0.8640515953302383,0.8963446199893952,0.9182084709405899,0.936418781876564
jinaai/jina-embeddings-v3,lvs_Latn,zho_Hant,1012,1,0.7690640687942505,0.07265805453062057,0.5253692269325256,0.9341050386428833,0.5649618828296661,0.6333796471357346,0.6700135469436646,0.7275165915489197,0.7771354913711548,0.8204516172409058,0.8568013966083526,0.8719298750162124,0.8990160846710205
jinaai/jina-embeddings-v3,est_Latn,eus_Latn,1012,1,0.8383266925811768,0.0771246924996376,0.42319804430007935,0.9778168797492981,0.6177023267745971,0.690964636206627,0.7346816778182983,0.7923067361116409,0.8540399372577667,0.8961724489927292,0.9251980543136596,0.9372913062572479,0.9615659648180008
jinaai/jina-embeddings-v3,fin_Latn,eng_Latn,1866,2,0.8734996914863586,0.07683417946100235,0.23480665683746338,0.9859211444854736,0.6181926637887954,0.731706514954567,0.774149477481842,0.840847373008728,0.8906970322132111,0.9270311146974564,0.9489015638828278,0.9592036604881287,0.9752445191144943
jinaai/jina-embeddings-v3,bul_Cyrl,ita_Latn,1866,2,0.8799512386322021,0.07380631566047668,0.3273361921310425,0.9886370301246643,0.6213288724422454,0.7467730492353439,0.7924165725708008,0.8505788743495941,0.8950039744377136,0.9296590834856033,0.9526444375514984,0.9631522744894028,0.9776302009820937
jinaai/jina-embeddings-v3,deu_Latn,swe_Latn,1866,2,0.9062713384628296,0.06726323813199997,0.20852404832839966,0.9999399185180664,0.6728007137775421,0.7804156839847565,0.8293786346912384,0.8827624469995499,0.9233451783657074,0.9492947161197662,0.9665285348892212,0.9736339151859283,0.9847792536020279
jinaai/jina-embeddings-v3,nld_Latn,slk_Latn,1866,2,0.8772590160369873,0.07469751685857773,0.2908015251159668,0.9890941977500916,0.6482682347297668,0.7413903474807739,0.7815221548080444,0.8410266488790512,0.8946435153484344,0.9291618913412094,0.9531578123569489,0.9630880802869797,0.9788284242153168
jinaai/jina-embeddings-v3,mkd_Cyrl,ces_Latn,1866,2,0.8784788250923157,0.07427942752838135,0.2827717661857605,0.99315345287323,0.6218087881803512,0.742673322558403,0.7865336835384369,0.84446981549263,0.8942327201366425,0.9297656565904617,0.9540297091007233,0.9641329348087311,0.9767845064401626
jinaai/jina-embeddings-v3,slk_Latn,rus_Cyrl,1866,2,0.8806506991386414,0.07213757187128067,0.29983872175216675,0.9921558499336243,0.6287240415811539,0.7432760745286942,0.7937860786914825,0.8501633703708649,0.8971042931079865,0.9293907880783081,0.951643168926239,0.9620985835790634,0.9764287292957305
jinaai/jina-embeddings-v3,fin_Latn,nob_Latn,1012,1,0.8693981170654297,0.06962737441062927,0.19490452110767365,0.9782286882400513,0.6539862012863159,0.7428154766559601,0.7844097793102265,0.8377355635166168,0.8827511072158813,0.9159948229789734,0.9398515462875366,0.9523888379335403,0.966123314499855
jinaai/jina-embeddings-v3,dan_Latn,deu_Latn,1866,2,0.9015228152275085,0.07026731222867966,0.1809384524822235,0.9912064075469971,0.6570376694202423,0.7709290832281113,0.8143255114555359,0.8755808472633362,0.9200742840766907,0.9497467130422592,0.9651747941970825,0.9725911319255829,0.9837904095649719
jinaai/jina-embeddings-v3,pbt_Arab,por_Latn,1012,1,0.7709601521492004,0.09804654121398926,0.33962196111679077,0.9611458778381348,0.502503445148468,0.5892526537179947,0.6345166563987732,0.7145573943853378,0.7845877707004547,0.8456703424453735,0.8856822848320007,0.9020371228456497,0.9291206681728362
jinaai/jina-embeddings-v3,mkd_Cyrl,dan_Latn,1866,2,0.8688147664070129,0.0802730917930603,0.35045015811920166,0.9885433912277222,0.5665863037109375,0.720655545592308,0.7691784203052521,0.8353655487298965,0.887632817029953,0.9233205169439316,0.9480146765708923,0.958154708147049,0.9759640872478486
jinaai/jina-embeddings-v3,arb_Arab,khm_Khmr,1012,1,0.7780721783638,0.08913916349411011,0.3381136357784271,0.9580855369567871,0.5174259126186371,0.6037587523460388,0.6648118257522583,0.732966810464859,0.7954325377941132,0.841716855764389,0.876116406917572,0.8936876982450485,0.9262455350160599
jinaai/jina-embeddings-v3,srp_Cyrl,ces_Latn,1866,2,0.8723400831222534,0.07701824605464935,0.21903397142887115,0.987693727016449,0.6107818901538848,0.7294494211673737,0.7760843634605408,0.8396642357110977,0.8886916935443878,0.9266106188297272,0.9500241279602051,0.9614452421665192,0.9748746365308761
jinaai/jina-embeddings-v3,arb_Arab,kaz_Cyrl,1012,1,0.807935893535614,0.08097674697637558,0.16595661640167236,0.9511275291442871,0.5687032693624496,0.669000682234764,0.70827916264534,0.7732271999120712,0.8211226165294647,0.8646605163812637,0.8939758539199829,0.9072382509708404,0.9255945658683776
jinaai/jina-embeddings-v3,arb_Arab,sin_Sinh,1012,1,0.7874981164932251,0.08504676818847656,0.42003780603408813,0.9509804844856262,0.5356453627347946,0.6238142251968384,0.6723685264587402,0.7407726943492889,0.8034062087535858,0.8494763374328613,0.8818945169448853,0.8969695061445236,0.9260079270601272
jinaai/jina-embeddings-v3,tur_Latn,fra_Latn,1866,2,0.8710238933563232,0.07553693652153015,0.40617841482162476,0.9881110787391663,0.6177365958690644,0.7228090167045593,0.7727239727973938,0.8380389213562012,0.8876961469650269,0.9245498776435852,0.945588082075119,0.956756517291069,0.9691730558872221
jinaai/jina-embeddings-v3,pol_Latn,slk_Latn,1866,2,0.8900613188743591,0.07031354308128357,0.3149445652961731,0.9999386072158813,0.649523264169693,0.7548271268606186,0.8021163940429688,0.8593776226043701,0.9067692458629608,0.9384863674640656,0.960884302854538,0.9708244204521179,0.9831477880477905
jinaai/jina-embeddings-v3,fra_Latn,slk_Latn,1866,2,0.8791632056236267,0.0753978043794632,0.31228989362716675,0.9894933104515076,0.6258871912956238,0.7344457060098648,0.7820871472358704,0.8482571095228195,0.8977296054363251,0.9298495203256607,0.9526419639587402,0.9624497145414352,0.9745860576629639
jinaai/jina-embeddings-v3,ben_Beng,deu_Latn,1866,2,0.825476884841919,0.08229286223649979,0.20072931051254272,0.9819267392158508,0.5813482493162155,0.6727853119373322,0.7193499803543091,0.7790895104408264,0.839061051607132,0.885211706161499,0.9157826006412506,0.9307185858488083,0.9545838832855223
jinaai/jina-embeddings-v3,jpn_Jpan,nob_Latn,1012,1,0.8335911631584167,0.06800278276205063,0.20005793869495392,0.9624961018562317,0.6308270645141602,0.7090610176324844,0.7490635633468627,0.796097531914711,0.8466092944145203,0.8811768591403961,0.9047313451766967,0.9190909922122955,0.9406239259243011
jinaai/jina-embeddings-v3,slv_Latn,ces_Latn,1866,2,0.8910751938819885,0.0733589455485344,0.4282490313053131,0.9953378438949585,0.6221837431192399,0.7590181529521942,0.7994939088821411,0.8584333211183548,0.9089190363883972,0.9427785277366638,0.9633506536483765,0.971152663230896,0.9828846156597137
jinaai/jina-embeddings-v3,kan_Knda,tel_Telu,1866,2,0.8512833118438721,0.0814276859164238,0.1261984407901764,0.9938579797744751,0.6064278870820999,0.6981624662876129,0.7472632229328156,0.810026615858078,0.8654767274856567,0.9081974774599075,0.9415060877799988,0.9546030610799789,0.9781773746013641
jinaai/jina-embeddings-v3,kor_Hang,mal_Mlym,1012,1,0.8054636716842651,0.08153275400400162,0.17105606198310852,0.9638858437538147,0.5474143373966217,0.6594317346811295,0.7035200476646424,0.7634254544973373,0.817817896604538,0.8619361370801926,0.8970197975635529,0.916448238492012,0.9366342264413834
jinaai/jina-embeddings-v3,ars_Arab,isl_Latn,1012,1,0.7798177003860474,0.08405493944883347,0.28275033831596375,0.9482986330986023,0.5231960088014602,0.6240334451198578,0.6674586474895478,0.7332390397787094,0.7905793488025665,0.8411642462015152,0.8748440623283387,0.8944104343652725,0.9222661435604095
jinaai/jina-embeddings-v3,est_Latn,zho_Hant,1012,1,0.7637704014778137,0.07203178107738495,0.4808737337589264,0.9343398809432983,0.5726265549659729,0.6369857221841813,0.6687988817691803,0.7172390669584274,0.7714698314666748,0.8136796057224274,0.8530721724033355,0.8665867418050766,0.897504785656929
jinaai/jina-embeddings-v3,npi_Deva,nob_Latn,1012,1,0.8202234506607056,0.08777660876512527,0.1068175882101059,0.9645661115646362,0.5463361543416977,0.6746315211057663,0.7175798296928406,0.7769281268119812,0.8353472352027893,0.8808064162731171,0.909061324596405,0.9215388506650924,0.9431882488727569
jinaai/jina-embeddings-v3,ita_Latn,slk_Latn,1866,2,0.8808444142341614,0.07325437664985657,0.2430921196937561,0.9902468919754028,0.634851285815239,0.744935929775238,0.7907936275005341,0.8480618000030518,0.8973299860954285,0.930802196264267,0.9524503648281097,0.9638390243053436,0.9790196895599366
jinaai/jina-embeddings-v3,swe_Latn,ukr_Cyrl,1866,2,0.8714583516120911,0.07475189119577408,0.391360342502594,0.9919565916061401,0.5946420788764953,0.738600492477417,0.78204345703125,0.8399491310119629,0.8875053226947784,0.9227076470851898,0.9450424313545227,0.9570452123880386,0.9722605258226393
jinaai/jina-embeddings-v3,rus_Cyrl,dan_Latn,1866,2,0.8720031380653381,0.07421918213367462,0.4108140170574188,0.983209490776062,0.5966121375560761,0.732697457075119,0.7836369574069977,0.841386690735817,0.8878358900547028,0.9220512807369232,0.9443295001983643,0.9558073431253433,0.9715821236371994
jinaai/jina-embeddings-v3,tha_Thai,eng_Latn,1866,2,0.8559370040893555,0.06953027099370956,0.47093358635902405,0.9805325269699097,0.6420063257217408,0.7201477438211441,0.7647236883640289,0.820214569568634,0.868568629026413,0.9065016955137253,0.9330933690071106,0.9423279017210007,0.9620386749505997
jinaai/jina-embeddings-v3,nob_Latn,eus_Latn,1012,1,0.8397237062454224,0.08115365356206894,0.21395136415958405,0.9673404097557068,0.6042592626810074,0.6868684262037277,0.7304202735424041,0.7997598797082901,0.8559714257717133,0.8979410082101822,0.9273628771305085,0.94135582447052,0.9602454459667206
jinaai/jina-embeddings-v3,ces_Latn,slv_Latn,1866,2,0.8910751938819885,0.0733589455485344,0.4282490313053131,0.9953378438949585,0.6221837431192399,0.7590181529521942,0.7994939088821411,0.8584333211183548,0.9089190363883972,0.9427785277366638,0.9633506536483765,0.971152663230896,0.9828846156597137
jinaai/jina-embeddings-v3,est_Latn,pan_Guru,1012,1,0.7829599380493164,0.08485683053731918,0.49108177423477173,0.9613927602767944,0.5480709278583527,0.6301409900188446,0.6619384765625,0.7284421026706696,0.7972182631492615,0.8460026979446411,0.8830071866512299,0.9043277621269226,0.9329645431041718
jinaai/jina-embeddings-v3,swe_Latn,heb_Hebr,1866,2,0.8289183974266052,0.08721990883350372,0.3790867328643799,0.9852264523506165,0.5663874834775925,0.6688383221626282,0.7133869230747223,0.7818297743797302,0.842817097902298,0.8949525058269501,0.9254198968410492,0.9402963817119598,0.9601369023323059
jinaai/jina-embeddings-v3,nld_Latn,ind_Latn,1866,2,0.8643786907196045,0.08244509249925613,0.37280869483947754,0.98708575963974,0.5740034759044648,0.711480513215065,0.7577390968799591,0.8288029879331589,0.8821098804473877,0.9222889691591263,0.9462626576423645,0.9597017914056778,0.9748665660619735
jinaai/jina-embeddings-v3,tur_Latn,ukr_Cyrl,1866,2,0.8575661182403564,0.07654758542776108,0.42952704429626465,0.9912257790565491,0.6081094980239868,0.7091330587863922,0.7532196044921875,0.8238382637500763,0.8740068972110748,0.9113450050354004,0.9367234110832214,0.9475559592247009,0.967422091960907
jinaai/jina-embeddings-v3,swe_Latn,ind_Latn,1866,2,0.8692401647567749,0.08162583410739899,0.3857901394367218,0.9849104285240173,0.5983631730079652,0.7166601866483688,0.7633431553840637,0.8360662162303925,0.8866397142410278,0.9258541315793991,0.9506950080394745,0.9621874243021011,0.9755249798297883
jinaai/jina-embeddings-v3,isl_Latn,zho_Hans,1012,1,0.69587242603302,0.0811610296368599,0.3523632884025574,0.9263389706611633,0.48325504809618,0.5551411181688308,0.5949208855628967,0.6434346437454224,0.6995035409927368,0.755604937672615,0.7938747823238372,0.8195637166500092,0.856541617512703
jinaai/jina-embeddings-v3,ukr_Cyrl,eng_Latn,1866,2,0.88150554895401,0.06700734049081802,0.4004647135734558,0.9910094738006592,0.6576057642698288,0.7618903815746307,0.7950770258903503,0.8533307164907455,0.8951149582862854,0.9280606806278229,0.9482902586460114,0.9565856754779816,0.9729273974895477
jinaai/jina-embeddings-v3,ces_Latn,eng_Latn,1866,2,0.8921111822128296,0.06957254558801651,0.2603532671928406,0.989541232585907,0.6663029015064239,0.7644774913787842,0.8066479563713074,0.862312525510788,0.9093193709850311,0.9401567131280899,0.9586911797523499,0.9687099456787109,0.9791703313589096
jinaai/jina-embeddings-v3,slv_Latn,mkd_Cyrl,1866,2,0.882719099521637,0.07468479126691818,0.20416037738323212,0.9954618811607361,0.6232068538665771,0.7487077116966248,0.7856472134590149,0.8530552089214325,0.8979714810848236,0.9336313456296921,0.9546147584915161,0.9669444710016251,0.9828652054071426
jinaai/jina-embeddings-v3,ars_Arab,sin_Sinh,1012,1,0.7800647616386414,0.08759499341249466,0.28785011172294617,0.9491018056869507,0.5294318342208862,0.6181224584579468,0.659174519777298,0.7293745875358582,0.795530378818512,0.8428301215171814,0.8777971446514129,0.8923166573047637,0.9235254669189453
jinaai/jina-embeddings-v3,ces_Latn,ita_Latn,1866,2,0.8805680274963379,0.0748332291841507,0.3477705121040344,0.9913462400436401,0.6043969094753265,0.743853747844696,0.7920406758785248,0.8444631546735764,0.8972282707691193,0.9339806437492371,0.9535458087921143,0.9644290208816528,0.9793185979127884
jinaai/jina-embeddings-v3,dan_Latn,rus_Cyrl,1866,2,0.8720031380653381,0.07421918213367462,0.4108140170574188,0.983209490776062,0.5966121375560761,0.732697457075119,0.7836369574069977,0.841386690735817,0.8878358900547028,0.9220512807369232,0.9443295001983643,0.9558073431253433,0.9715821236371994
jinaai/jina-embeddings-v3,deu_Latn,tur_Latn,1866,2,0.8720846772193909,0.0770476832985878,0.18981815874576569,0.9873976707458496,0.6113835036754608,0.7287389785051346,0.7725184559822083,0.8393387943506241,0.8894978165626526,0.9246561527252197,0.9483531713485718,0.9602185487747192,0.9741984903812408
jinaai/jina-embeddings-v3,nld_Latn,ukr_Cyrl,1866,2,0.8648036122322083,0.07592414319515228,0.35666489601135254,0.9922747611999512,0.5986210882663727,0.7226992845535278,0.7682254016399384,0.8311791718006134,0.8794781267642975,0.9177544116973877,0.9433717131614685,0.9543937146663666,0.9726561903953552
jinaai/jina-embeddings-v3,kir_Cyrl,zho_Hant,1012,1,0.7476121783256531,0.07687563449144363,0.46860891580581665,0.9187784194946289,0.5315583974123002,0.6091052949428558,0.6404997348785401,0.7038635462522507,0.7564186155796051,0.7998391687870026,0.8402800261974335,0.8574576675891876,0.8889868730306625
jinaai/jina-embeddings-v3,ben_Beng,ukr_Cyrl,1866,2,0.8224534392356873,0.08485706895589828,0.262923002243042,0.98509281873703,0.5662831842899323,0.6603347361087799,0.709201455116272,0.777935579419136,0.8358922600746155,0.8841736167669296,0.9151351749897003,0.9336060732603073,0.9591870725154876
jinaai/jina-embeddings-v3,rus_Cyrl,slk_Latn,1866,2,0.8806506991386414,0.07213757187128067,0.29983872175216675,0.9921558499336243,0.6287240415811539,0.7432760745286942,0.7937860786914825,0.8501633703708649,0.8971042931079865,0.9293907880783081,0.951643168926239,0.9620985835790634,0.9764287292957305
jinaai/jina-embeddings-v3,ces_Latn,nld_Latn,1866,2,0.8779746890068054,0.07542897760868073,0.27557408809661865,0.9932174682617188,0.628967559337616,0.7344064712524414,0.7793243825435638,0.8421409130096436,0.893463522195816,0.9314766675233841,0.9540282189846039,0.964507445693016,0.9802762627601622
jinaai/jina-embeddings-v3,mkd_Cyrl,slv_Latn,1866,2,0.882719099521637,0.07468479126691818,0.20416037738323212,0.9954618811607361,0.6232068538665771,0.7487077116966248,0.7856472134590149,0.8530552089214325,0.8979714810848236,0.9336313456296921,0.9546147584915161,0.9669444710016251,0.9828652054071426
jinaai/jina-embeddings-v3,mkd_Cyrl,tur_Latn,1866,2,0.8619074821472168,0.07846961170434952,0.3190016746520996,0.9903360605239868,0.5955559492111206,0.7173330336809158,0.7640268206596375,0.8257567882537842,0.8797147572040558,0.9163335710763931,0.9416374266147614,0.9526209533214569,0.9686049878597259
jinaai/jina-embeddings-v3,isl_Latn,nob_Latn,1012,1,0.8429200053215027,0.08352119475603104,0.20201043784618378,0.9816182255744934,0.5874591326713562,0.6840992003679276,0.740651798248291,0.8037983626127243,0.8578312397003174,0.8997883200645447,0.9291633129119873,0.9434958815574646,0.9617961263656616
jinaai/jina-embeddings-v3,rus_Cyrl,srp_Cyrl,1866,2,0.8779705166816711,0.07965997606515884,0.36453473567962646,0.9871982336044312,0.5915016293525696,0.7185578942298889,0.7823174893856049,0.8489203900098801,0.8981364667415619,0.9319498836994171,0.9537766575813293,0.9632285386323929,0.974999925494194
jinaai/jina-embeddings-v3,ast_Latn,nob_Latn,1012,1,0.8206644654273987,0.09129206091165543,0.19434010982513428,0.9815516471862793,0.5444067227840423,0.6525920003652572,0.6976078391075134,0.7734149247407913,0.8381939232349396,0.8875770568847656,0.9189381062984466,0.9340310007333755,0.9594959491491317
jinaai/jina-embeddings-v3,slk_Latn,mkd_Cyrl,1866,2,0.8786513805389404,0.07429801672697067,0.2995731234550476,0.9902722239494324,0.6201020002365113,0.7353295683860779,0.7860508561134338,0.8442104309797287,0.8953123688697815,0.9295736253261566,0.9530099630355835,0.9626603424549103,0.9769591987133026
jinaai/jina-embeddings-v3,fra_Latn,mkd_Cyrl,1866,2,0.8710423707962036,0.07622987031936646,0.26178181171417236,0.9854246377944946,0.5884863674640656,0.7357347160577774,0.7775457799434662,0.8370892107486725,0.8881694674491882,0.9230646193027496,0.9461574554443359,0.9567718654870987,0.9730826169252396
jinaai/jina-embeddings-v3,nob_Latn,sin_Sinh,1012,1,0.7968886494636536,0.08155963569879532,0.2365761399269104,0.947485089302063,0.5643113923072814,0.652205741405487,0.6897433519363403,0.7496352046728134,0.8094748556613922,0.8564879298210144,0.8873350501060486,0.9031037181615827,0.9279145061969757
jinaai/jina-embeddings-v3,srp_Cyrl,slk_Latn,1866,2,0.8740665912628174,0.07702874392271042,0.33119308948516846,0.9864908456802368,0.6075802981853485,0.7252893596887589,0.7781710922718048,0.842198058962822,0.890747606754303,0.9275175333023071,0.9496481716632843,0.9617369174957275,0.974145233631134
jinaai/jina-embeddings-v3,est_Latn,khm_Khmr,1012,1,0.7906056046485901,0.08403986692428589,0.3048301935195923,0.9524316191673279,0.5498474442958832,0.6346307337284088,0.6755676150321961,0.7447660565376282,0.8046406209468842,0.8502332419157028,0.8861742317676544,0.9047819316387177,0.9314575719833373
jinaai/jina-embeddings-v3,cym_Latn,kor_Hang,1012,1,0.765425443649292,0.08888880908489227,0.31803378462791443,0.9548032879829407,0.5304046124219894,0.6071012735366821,0.644148463010788,0.7114210426807404,0.7747413814067841,0.8287135660648346,0.871425199508667,0.8930655866861342,0.9301431673765183
jinaai/jina-embeddings-v3,est_Latn,urd_Arab,1012,1,0.7990754246711731,0.08473917841911316,0.10110358893871307,0.9537302851676941,0.5519765257835388,0.6418120801448822,0.6896425306797027,0.7518931925296783,0.8131932020187378,0.8618075549602509,0.8927234053611756,0.9079957097768784,0.9322561705112457
jinaai/jina-embeddings-v3,arb_Arab,isl_Latn,1012,1,0.7879982590675354,0.08344734460115433,0.2849726378917694,0.9654383659362793,0.5281976568698883,0.632401755452156,0.6765607297420502,0.7440992146730423,0.7996255457401276,0.848514199256897,0.8797666370868683,0.8979483664035796,0.9284232801198959
jinaai/jina-embeddings-v3,pol_Latn,ukr_Cyrl,1866,2,0.8789958953857422,0.07397476583719254,0.28873410820961,0.9887775182723999,0.6094085216522217,0.7450509071350098,0.790076732635498,0.8458924889564514,0.8940286040306091,0.9272856116294861,0.95283442735672,0.9660741239786148,0.9807704329490662
jinaai/jina-embeddings-v3,mkd_Cyrl,rus_Cyrl,1866,2,0.8851050138473511,0.07600422203540802,0.4110443592071533,1.0,0.592884486913681,0.7461034953594208,0.795912355184555,0.8542244881391525,0.9032403528690338,0.9367498904466629,0.9589788317680359,0.9679803848266602,0.980260819196701
jinaai/jina-embeddings-v3,mkd_Cyrl,pol_Latn,1866,2,0.8732929825782776,0.07550470530986786,0.36142414808273315,0.9894551038742065,0.6124674141407013,0.7388336062431335,0.7770258784294128,0.8386203646659851,0.8879382908344269,0.9256889671087265,0.949451744556427,0.962114691734314,0.976618731021881
jinaai/jina-embeddings-v3,swe_Latn,rus_Cyrl,1866,2,0.8764364719390869,0.0714329406619072,0.3916611075401306,0.9843264818191528,0.6177833318710327,0.7493003308773041,0.7916549742221832,0.8449659049510956,0.8905181586742401,0.9254692792892456,0.9483631253242493,0.9584316313266754,0.9741861104965209
jinaai/jina-embeddings-v3,dan_Latn,heb_Hebr,1866,2,0.8232666254043579,0.08875606954097748,0.27777284383773804,0.9869512319564819,0.5686538636684417,0.6591765880584717,0.7037125825881958,0.7737295925617218,0.8396767377853394,0.8894702047109604,0.923018604516983,0.9382864832878113,0.9572191148996353
jinaai/jina-embeddings-v3,pol_Latn,dan_Latn,1866,2,0.8764871954917908,0.07667906582355499,0.43306708335876465,0.9936244487762451,0.6057423949241638,0.7310467958450317,0.7796968221664429,0.847039207816124,0.8928518891334534,0.9283173233270645,0.9517024457454681,0.9630266726016998,0.9759592056274414
jinaai/jina-embeddings-v3,slk_Latn,swe_Latn,1866,2,0.8839080333709717,0.07447611540555954,0.3335613012313843,0.9863792657852173,0.625579497218132,0.7437717318534851,0.7977114319801331,0.853114664554596,0.9016193151473999,0.9334120750427246,0.9542867839336395,0.9658380597829819,0.9776607066392898
jinaai/jina-embeddings-v3,est_Latn,sin_Sinh,1012,1,0.7974581122398376,0.07924757897853851,0.44356444478034973,0.9432719945907593,0.5660533624887466,0.6551659971475601,0.6905221223831177,0.7530671954154968,0.8084639012813568,0.8568934500217438,0.8880641996860504,0.9046536445617676,0.9280470883846282
jinaai/jina-embeddings-v3,lit_Latn,por_Latn,1012,1,0.8577428460121155,0.08400966227054596,-0.0690089762210846,0.9833918809890747,0.6373590862751007,0.7321610957384109,0.7674678504467011,0.8213310241699219,0.8719382584095001,0.9129646718502045,0.9358199179172516,0.9453324317932128,0.9657970851659775
